Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score
2581,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,1,2,3,4
2582,Part-Time,2,Zone C,2,Sales,4,Female,0,Hispanic,2,Single,2,Fully Meets,1,1,3,2,5
2583,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,5,5,5,3
2584,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4,4,4,5
2585,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,5,1,4
2586,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,2,4,2
2587,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,5,4,4,4
2588,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,5,5,1,5
2589,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,5,2,5,1
2590,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,5,1,1,4
2591,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,4,4,5,5
2592,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2,5,1,2
2593,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,1,3,1,2
2594,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,1,1,5,3
2595,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,3,5,4
2596,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2,4,1,2
2597,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,4,5,4
2598,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,5,3,2
2599,Contract,0,Zone A,0,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2,1,4,2
2600,Full-Time,1,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,2,5,2,4
2601,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1,3,5,5
2602,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Other,3,Widowed,3,Fully Meets,1,2,5,5,2
2603,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,2,4,1,4
2604,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,5,1,1,2
2605,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,4,3,4,3
2606,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2,1,5,1
2607,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,2,3,1,2
2608,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,4,1,4,5
2609,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,3,3,4
2610,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,2,5,1,2
2611,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,2,5,3,1
2612,Part-Time,2,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,4,2,2,5
2613,Part-Time,2,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5,2,1,2
2614,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,5,5,1,1
2615,Contract,0,Zone B,1,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4,5,1,3
2616,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,1,3,1,3
2617,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Single,2,Fully Meets,1,4,4,4,2
2618,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,White,4,Married,1,Fully Meets,1,4,5,3,3
2619,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,1,2,1
2620,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1,4,3,4
2621,Part-Time,2,Zone B,1,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2,3,5,4
2622,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,4,3,5,1
2623,Contract,0,Zone C,2,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,2,5,3
2624,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2,1,4,3
2625,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,5,5,3
2626,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,4,1,4,2
2627,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,4,5,3,3
2628,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2,5,4,2
2629,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,1,1,5,4
2630,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5,1,5,4
2631,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2,5,1,4
2632,Contract,0,Zone C,2,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,4,1,4,2
2633,Part-Time,2,Zone C,2,Sales,4,Female,0,White,4,Single,2,Fully Meets,1,5,5,2,3
2634,Part-Time,2,Zone B,1,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,4,3,5,3
2635,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Asian,0,Divorced,0,Fully Meets,1,1,3,1,3
2636,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,5,5,3,3
2637,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,5,2,2,2
2638,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,1,2,2
2639,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,3,3
2640,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,4,1,5,2
2641,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,2,3,5
2642,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,2,3,1
2643,Full-Time,1,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,5,4,3,5
2644,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,5,4,1,2
2645,Contract,0,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,4,4,3,5
2646,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,1,4,2,2
2647,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,5,5,5,3
2648,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,2,4,2,1
2649,Part-Time,2,Zone A,0,Sales,4,Female,0,White,4,Widowed,3,Fully Meets,1,4,4,4,1
2650,Part-Time,2,Zone B,1,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,1,1,1,1
2651,Contract,0,Zone C,2,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,1,3,2
2652,Contract,0,Zone C,2,Sales,4,Female,0,Other,3,Widowed,3,Fully Meets,1,4,1,4,2
2653,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,1,4,5,3
2654,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,4,4,1,3
2655,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2,2,5,5
2656,Part-Time,2,Zone B,1,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,4,5,4,3
2657,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,2,4,3,3
2658,Full-Time,1,Zone A,0,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,2,3,1,1
2659,Part-Time,2,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,2,5,3,2
2660,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,5,1,1
2661,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,2,3,3,2
2662,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2,4,1,1
2663,Part-Time,2,Zone B,1,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,3,4,1
2664,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,1,5,2,2
2665,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,4,1,5,5
2666,Part-Time,2,Zone C,2,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,4,5,5,3
2667,Full-Time,1,Zone B,1,Sales,4,Female,0,Other,3,Widowed,3,Fully Meets,1,2,3,2,3
2668,Contract,0,Zone C,2,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,2,4,4,1
2669,Part-Time,2,Zone C,2,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,1,4,2,1
2670,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,1,4,2,1
2671,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5,1,2,5
2672,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1,5,2,2
2673,Full-Time,1,Zone B,1,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4,5,1,1
2674,Part-Time,2,Zone A,0,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,1,1,1,4
2675,Part-Time,2,Zone C,2,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,2,4,4
2676,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2,4,3,4
2677,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,1,2,1,5
2678,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,5,5,3,3
2679,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,4,4,1
2680,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,2,1,4,4
2681,Part-Time,2,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,1,3,3,3
2682,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,1,2,2
2683,Contract,0,Zone A,0,Sales,4,Female,0,Other,3,Divorced,0,Fully Meets,1,4,3,4,2
2684,Full-Time,1,Zone C,2,Sales,4,Female,0,White,4,Widowed,3,Fully Meets,1,5,3,4,2
2685,Full-Time,1,Zone B,1,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,2,3,1,1
2686,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4,5,3,4
2687,Part-Time,2,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2,4,5,5
2688,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,1,2,3,3
2689,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,1,2,1,1
2690,Part-Time,2,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,4,1,3,2
2691,Part-Time,2,Zone C,2,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,1,4,1,1
2692,Full-Time,1,Zone A,0,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,4,4,5,2
2693,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,4,2,5,2
2694,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,4,3,4,4
2695,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,2,5,2,3
2696,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,4,3,1,3
2697,Full-Time,1,Zone A,0,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,1,1,5,3
2698,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,4,5,4,5
2699,Contract,0,Zone C,2,Sales,4,Female,0,Other,3,Married,1,Fully Meets,1,5,1,1,5
2700,Full-Time,1,Zone B,1,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,4,3,5,1
2701,Contract,0,Zone A,0,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,5,5,5,3
2702,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,5,1,2
2703,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,5,1,5,4
2704,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,4,2,4,4
2705,Full-Time,1,Zone B,1,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,3,2,2
2706,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,3,2,5
2707,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,4,1,2,1
2708,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,3,5
2709,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,2,2
2710,Part-Time,2,Zone C,2,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5,4,2,3
2711,Contract,0,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2,4,2,5
2712,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,1,3,2,5
2713,Full-Time,1,Zone A,0,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,5,5,2,4
2714,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,1,3,1,3
2715,Full-Time,1,Zone B,1,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,3,5,1
2716,Contract,0,Zone A,0,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,2,3,2,2
2717,Full-Time,1,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,1,1,1,2
2718,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,5,3,5,5
2719,Contract,0,Zone C,2,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,4,5,5,5
2720,Contract,0,Zone A,0,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,4,3,3,2
2721,Full-Time,1,Zone A,0,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,4,1,4,3
2722,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2,3,4,2
2723,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,2,3,1,5
2724,Part-Time,2,Zone B,1,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,1,5,3,4
2725,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4,4,1,5
2726,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2,2,4,2
2727,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Divorced,0,Fully Meets,1,5,1,3,3
2728,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,3,2,1
2729,Part-Time,2,Zone B,1,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,3,5,1
2730,Contract,0,Zone B,1,Sales,4,Female,0,Hispanic,2,Single,2,Fully Meets,1,2,2,3,4
2731,Part-Time,2,Zone C,2,Sales,4,Female,0,Other,3,Married,1,Fully Meets,1,1,2,3,2
2732,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,2,1,5,3
2733,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5,3,4,1
2734,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,4,2,2,3
2735,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,2,5,1,2
2736,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,5,4,2,2
2737,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,4,5,5,3
2738,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,5,4,3,1
2739,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,4,1,2,5
2740,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,1,2,5,1
2741,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,4,3,1
2742,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,2,5,3,4
2743,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,4,3,2,5
2744,Contract,0,Zone C,2,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,4,2,4,2
2745,Contract,0,Zone B,1,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,5,1,2,2
2746,Full-Time,1,Zone A,0,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,5,4,4,5
2747,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,4,3,1,5
2748,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1,5,2,5
2749,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,5,5,3,4
2750,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,3,4,4
2751,Full-Time,1,Zone B,1,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,5,3,1,2
2752,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,4,3,5,1
2753,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,4,3,1,4
2754,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,2,1,5,1
2755,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,2,5,5,4
2756,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,2,1,3,1
2757,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2,3,4,2
2758,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2,1,3,1
2759,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,2,3,1,3
2760,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,2,2,1,4
2761,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4,1,4,3
2762,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,4,3,1,2
2763,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,2,4,2,4
2764,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,2,2,4,3
2765,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,4,3,1,3
2766,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,3,5,5
2767,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,2,3,3,4
2768,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2,2,1,5
2769,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,4,3,1,3
2770,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,5,1,2,3
2771,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,5,2,4,2
2772,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,1,2,4,5
2773,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,2,2,5,4
2774,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,5,1,5,3
2775,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,2,1,4,3
2776,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4,5,3,5
2777,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,5,5,1,3
2778,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,5,1,1,4
2779,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,4,1,1
2780,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,4,3,5,2
2781,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,1,2,2
2782,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,2,3,5,3
2783,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,1,3,1,1
2784,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,2,4,3,4
2785,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4,3,1,5
2786,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,1,4,3,1
2787,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,4,4,2,5
2788,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,1,4,1,3
2789,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,1,2,2
2790,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4,1,5,2
2791,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,2,1,3,1
2792,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,1,3,4,4
2793,Full-Time,1,Zone A,0,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,1,2,5,3
2794,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,5,5,4,4
2795,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,4,5,1,1
2796,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,1,2,4,2
2797,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Exceeds,0,1,2,1,2
2798,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,3,4,2
2799,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,2,2,1,1
2800,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,1,1,2,2
2801,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,5,1,3,4
2802,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,4,2,3,5
2803,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,5,4,4,5
2804,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,4,5,4,2
2805,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,1,5,3,2
2806,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,2,1,3,1
2807,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2,3,2,4
2808,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,5,2,4
2809,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,1,1,5
2810,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,4,2,5,5
2811,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2,3,4,3
2812,Part-Time,2,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,4,3,2,5
2813,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,1,4,4,2
2814,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,4,1,1
2815,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,4,2,5,3
2816,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,5,4,2,4
2817,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,4,4,1,5
2818,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Exceeds,0,2,4,3,3
2819,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,4,2,3,4
2820,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2,2,1,5
2821,Full-Time,1,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,2,5,5
